package_name,duration,city_list,price,persons
Magical Kasol with Shimla,4 Nights / 5 Days,Shimla(2N) → Kasol(2N),"₹ 10,000*
                
                per adult",per adult on twin sharing
"Super Saver Shimla, Manali, Dalhousie & More",8 Nights / 9 Days,Shimla(2N) → Manali(3N) → Dalhousie(2N) → Dharamshala(1N),"₹ 15,000*
                
                per adult",per adult on twin sharing
"Winter Wonderland Manali, Shimla & Dharamshala",8 Nights / 9 Days,Shimla(2N) → Manali(3N) → Dharamshala(2N) → Manali(1N),"₹ 26,000*
                
                per adult",per adult on twin sharing
Shimla Sightseeing Tour,4 Nights / 5 Days,Shimla(4N),"₹ 9,999*
                
                per adult",per adult on twin sharing
"Marvellous Manali, Shimla & Dharamshala",6 Nights / 7 Days,Shimla(2N) → Manali(3N) → Dharamshala(1N),"₹ 17,500*
                
                per adult",per adult on twin sharing
"Wonderful Manali, Shimla & Dalhousie",7 Nights / 8 Days,Shimla(2N) → Manali(3N) → Dalhousie(2N),"₹ 21,300*
                
                per adult",per adult on twin sharing
"Spiritual Dharamshala, Dalhousie & Shimla",7 Nights / 8 Days,Dalhousie(3N) → Dharamshala(2N) → Shimla(2N),"₹ 15,000*
                
                per adult",per adult on twin sharing
Charming Shimla,3 Nights / 4 Days,Shimla(3N),"₹ 7,500*
                
                per adult",per adult on twin sharing
Captivating Kinnaur and Shimla Package,5 Nights / 6 Days,Shimla(2N) → Kinnaur(2N) → Shimla(1N),"₹ 15,000*
                
                per adult",per adult on twin sharing
Captivating Kinnaur and Shimla Package,5 Nights / 6 Days,Shimla(2N) → Kinnaur(2N) → Shimla(1N),"₹ 15,000*
                
                per adult",per adult on twin sharing
Exotic Kinnaur & Shimla from Chandigarh by Car,5 Nights / 6 Days,Chandigarh(1N) → Shimla(1N) → Kinnaur(2N) → Shimla(1N) → Chandigarh(1N),"₹ 17,500*
                
                per adult",per adult on twin sharing
Exotic Kinnaur & Shimla from Chandigarh by Car,5 Nights / 6 Days,Chandigarh(1N) → Shimla(1N) → Kinnaur(2N) → Shimla(1N) → Chandigarh(1N),"₹ 17,500*
                
                per adult",per adult on twin sharing
Best Kinnaur Spiti Valley Tour with Shimla and Manali,10 Nights / 11 Days,Shimla(2N) → Kinnaur(3N) → Spiti(3N) → Manali(2N),"₹ 30,000*
                
                per adult",per adult on twin sharing
Serene Shimla and Kufri,4 Nights / 5 Days,Shimla(2N) → Kufri(2N),"₹ 13,000*
                
                per adult",per adult on twin sharing
Himachal Honeymoon Packages,5 Nights / 6 Days,Delhi(0N) →  Shimla(2N) →  Manali(3N),"₹ 23,499*
                
                per adult",per adult on twin sharing
Unforgettable Himachal Honeymoon Escapade,8 Nights / 9 Days,Delhi(0N) →  Shimla(2N) →  Manali(3N) →  Dharamshala(1N) →  Dalhousie(2N),"₹ 41,000*
                
                per adult",per adult on twin sharing
"Divine Himachal Honeymoon Special: Dharamshala, Dalhousie, Manali & More",9 Nights / 10 Days,Delhi(0N) →  Shimla(2N) →  Manali(3N) →  Dharamshala(1N) →  Dalhousie(2N) →  Amritsar(1N),"₹ 46,900*
                
                per adult",per adult on twin sharing
"Majestic Himalayas Honeymoon Special: Dalhousie, Khajjiar, Manali & More",7 Nights / 8 Days,Pathankot(0N) →  Dalhousie(2N) →  Manali(2N) →  Kasol(1N) →  Shimla(2N),"₹ 18,500*
                
                per adult",per adult on twin sharing
"Honeymoon in Paradise : Kasauli, Shimla & Manali",7 Nights / 8 Days,Chandigarh (0N) →  Kasauli(2N) →  Shimla(2N) →  Manali(3N),"₹ 25,500*
                
                per adult",per adult on twin sharing
Captivating Kinnaur Honeymoon Package,5 Nights / 6 Days,Chandigarh(0N) →  Shimla(1N) →  Sangla(2N) →  Kalpa(2N),"₹ 13,500*
                
                per adult",per adult on twin sharing
Romance in Kinnaur Honeymoon Package with Sightseeing,5 Nights / 6 Days,Chandigarh(0N) →  Sarahan(1N) →  Sangla(1N) →  Kalpa(2N) →  Shimla(1N),"₹ 16,500*
                
                per adult",per adult on twin sharing
Kinnaur Spiti Honeymoon Package for Adventurer Couple,11 Nights / 12 Days,Chandigarh(0N) →  Shimla(2N) →  Sarahan(1N) →  Sangla(1N) →  Kalpa(1N) →  Tabo(1N) →  Kaza(3N) →  Batal(1N) →  Manali(1N),"₹ 28,500*
                
                per adult",per adult on twin sharing
Enchanting Kullu Manali Honeymoon Special with Shimla,6 Nights / 7 Days,Delhi(0N) →  Manali(3N) →  Shimla(3N) →  Kullu(0N),"₹ 13,299*
                
                per adult",per adult on twin sharing
Love in Shimla & Manali Honeymoon Package,4 Nights / 5 Days,Chandigarh(0N) →  Shimla(2N) →  Manali(2N),"₹ 10,999*
                
                per adult",per adult on twin sharing
Shimla Kufri Honeymoon Special Package,2 Nights / 3 Days,Chandigarh(0N) →  Shimla(2N) →  Kufri (0N),"₹ 7,500*
                
                per adult",per adult on twin sharing
Honeymoon Escapade to Manali & Shimla with Kufri,6 Nights / 7 Days,Delhi(0N) →  Shimla(2N) →  Kufri(0N) →  Manali(3N) →  Solang(0N) →  Chandigarh(1N),"₹ 24,900*
                
                per adult",per adult on twin sharing
3 Nights in 3 Star Shimla Kufri Honeymoon Package,3 Nights / 4 Days,Delhi(0N) →  Shimla(2N) →  Kufri (0N) →  Mashobra (0N),"₹ 5,000*
                
                per adult",per adult on twin sharing
"Honeymoon in Himachal Package: Shimla, Manali, Dalhousie & More",9 Nights / 10 Days,Delhi(0N) →  Shimla(2N) →  Manali(3N) →  Dharamshala(1N) →  Dalhousie(2N) →  Amritsar(1N),"₹ 23,000*
                
                per adult",per adult on twin sharing
Magical Kasauli Shimla Manali 3 Star Honeymoon Package,7 Nights / 8 Days,Chandigarh (0N) →  Kasauli(2N) →  Shimla(2N) →  Manali(3N),"₹ 27,500*
                
                per adult",per adult on twin sharing
Romantic Manali & Shimla,4 Nights / 5 Days,Delhi(0N) →  Shimla(1N) →  Kufri(0N) →  Mashobra(0N) →  Shimla(1N) →  Manali(2N),"₹ 17,500*
                
                per adult",per adult on twin sharing
Romantic Manali & Shimla,4 Nights / 5 Days,Delhi(0N) →  Shimla(1N) →  Kufri(0N) →  Mashobra(0N) →  Shimla(1N) →  Manali(2N),"₹ 17,500*
                
                per adult",per adult on twin sharing
Exotic Shimla Manali 3-Star Tour Package for Family,5 Nights / 6 Days,Chandigarh(0N) →  Shimla(2N) →  Manali(3N),"₹ 21,333*
                
                per adult",per adult on twin sharing
Idyllic Himachal Honeymoon Tour Package,6 Nights / 7 Days,Delhi(0N) →  Shimla(1N) →   Manali(2N) →   Dharamshala(1N) →   Dalhousie(2N),"₹ 19,450*
                
                per adult",per adult on twin sharing
Magical Shimla Dharamshala Soulmate Special Package,5 Nights / 6 Days,Shimla(2N) →  Dharamshala(3N),"₹ 25,000*
                
                per adult",per adult on twin sharing
Shimla Manali 3-Star Honeymoon Package,5 Nights / 6 Days,Chandigarh(0N) →  Shimla(2N) →  Manali(3N),"₹ 21,333*
                
                per adult",per adult on twin sharing
"Dreamy Himachal Honeymoon Special: Manali, Shimla & More",6 Nights / 7 Days,Delhi(0N) →  Shimla(2N) →  Kullu(0N) →  Manali(3N) →  Dharamshala(1N),"₹ 27,999*
                
                per adult",per adult on twin sharing
"Majestic Himalayas Honeymoon Package with Manali, Kasol & More",7 Nights / 8 Days,Pathankot(0N) →  Dalhousie(2N) →  Manali(2N) →  Kasol(1N) →  Shimla(2N),"₹ 32,500*
                
                per adult",per adult on twin sharing
Shimla Manali Couple Package for 5 Nights 6 Days,5 Nights / 6 Days,Bangalore(0N) →  Shimla(2N) →  Manali(3N),"₹ 23,999*
                
                per adult",per adult on twin sharing
Shimla Manali Honeymoon Getaway with Chandigarh,6 Nights / 7 Days,Delhi(0N) →  Shimla(2N) →  Kufri(0N) →  Manali(3N) →  Kullu(0N) →  Chandigarh(1N),"₹ 28,999*
                
                per adult",per adult on twin sharing
Love in Shimla Manali Agra Honeymoon Package by Cab,7 Nights / 8 Days,Delhii(1N) →  Shimla(2N) →  Manali(3N) →  Agra(1N),"₹ 34,999*
                
                per adult",per adult on twin sharing
Magical Kasauli Shimla Manali Super Deluxe Honeymoon Package,7 Nights / 8 Days,Chandigarh (0N) →  Kasauli(2N) →  Shimla(2N) →  Manali(3N),"₹ 33,500*
                
                per adult",per adult on twin sharing
Beautiful Kasauli Shimla Manali Tour Package,7 Nights / 8 Days,Chandigarh (0N) →  Kasauli(2N) →  Shimla(2N) →  Manali(3N),"₹ 36,500*
                
                per adult",per adult on twin sharing
Shimla Kullu Manali Honeymoon Package by Car,5 Nights / 6 Days,Delhi(0N) →  Shimla(2N) →  Kullu(0N) →  Manali(3N),"₹ 20,500*
                
                per adult",per adult on twin sharing
4 Night 5 Days Kullu Manali Honeymoon Package with Shimla,4 Nights / 5 Days,Delhi(0N) →  Shimla(1N) →  Kufri(0N) →  Mashobra(0N) →  Shimla(1N) →  Kullu(0N) →  Manali(2N),"₹ 13,500*
                
                per adult",per adult on twin sharing
4 Night 5 Days Kullu Manali Honeymoon Package with Shimla,4 Nights / 5 Days,Delhi(0N) →  Shimla(1N) →  Kufri(0N) →  Mashobra(0N) →  Shimla(1N) →  Kullu(0N) →  Manali(2N),"₹ 13,500*
                
                per adult",per adult on twin sharing
Shimla Kullu Manali Couple Package (By Volvo),6 Nights / 7 Days,Delhi(0N) →  Volvo Bus(1N) →  Manali(3N) →  Kullu(0N) →  Shimla(2N),"₹ 23,999*
                
                per adult",per adult on twin sharing
Spiti Kinnaur Honeymoon Package with Shimla Manali,11 Nights / 12 Days,Chandigarh(0N) →  Shimla(2N) →  Sarahan(1N) →  Sangla(1N) →  Kalpa(1N) →  Tabo(1N) →  Kaza(3N) →  Batal(1N) →  Manali(1N),"₹ 55,500*
                
                per adult",per adult on twin sharing
Breathtaking Kinnaur Spiti Couple Package,7 Nights / 8 Days,Chandigarh(0N) →  Shimla(1N) →  Sangla(1N) →  Kalpa(1N) →  Tabo(1N) →  Kaza(2N) →  Manali(1N),"₹ 35,500*
                
                per adult",per adult on twin sharing
"Best of Shimla, Kullu and Manali Family Tour Package",4 Nights / 5 Days,Delhi(0N) →  Shimla(2N) →  Manali(2N),"₹ 18,999*
                
                per adult",per adult on twin sharing
Magical Kasauli Shimla Manali Family Package,7 Nights / 8 Days,Delhi(0N) →  Kasauli(2N) →  Shimla(2N) →  Manali(3N),"₹ 30,499*
                
                per adult",per adult on twin sharing
"Amazing Thailand & India Tour Package - Pattaya , Shimla & Manali",10 Nights / 11 Days,Bangkok(0N) →  Pattaya(3N) →  Bangkok(2N) →  Delhi(0N) →  Shimla(2N) →  Manali(3N),"₹ 42,500*
                
                per adult",per adult on twin sharing
Best of India Malaysia Tour Package,11 Nights / 12 Days,Kuala Lumpur(2N) →  Genting Highlands(2N) →  Langkawi(1N) →  Delhi(1N) →  Shimla(2N) →  Manali(2N),"₹ 82,000*
                
                per adult",per adult on twin sharing
"Wildflower Hall - An Oberoi Resort, Shimla",3 Nights / 4 Days,Shimla(3N),"₹ 90,000*
                
                per adult",per adult on twin sharing
4 Night 5 Days Shimla Manali Package,4 Nights / 5 Days,Delhi(0N) →  Shimla(1N) →  Kufri(0N) →  Mashobra(0N) →  Shimla(1N) →  Kullu(0N) →  Manali(2N),"₹ 14,099*
                
                per adult",per adult on twin sharing
4 Night 5 Days Shimla Manali Package,4 Nights / 5 Days,Delhi(0N) →  Shimla(1N) →  Kufri(0N) →  Mashobra(0N) →  Shimla(1N) →  Kullu(0N) →  Manali(2N),"₹ 14,099*
                
                per adult",per adult on twin sharing
Shimla Kullu Manali Tour Package for Family,4 Nights / 5 Days,Delhi(0N) →  Shimla(1N) →  Kufri(0N) →  Mashobra(0N) →  Shimla(1N) →  Kullu(0N) →  Manali(2N),"₹ 17,999*
                
                per adult",per adult on twin sharing
Shimla Kullu Manali Tour Package for Family,4 Nights / 5 Days,Delhi(0N) →  Shimla(1N) →  Kufri(0N) →  Mashobra(0N) →  Shimla(1N) →  Kullu(0N) →  Manali(2N),"₹ 17,999*
                
                per adult",per adult on twin sharing
"Romantic Himachal Honeymoon Package: Manali, Dalhousie & More",8 Nights / 9 Days,Shimla (2N) →  Kullu(0N) →  Manali (3N) →  Dharamshala (1N) →  Dalhousie (2N),"₹ 20,500*
                
                per adult",per adult on twin sharing
"Best of Himachal Package for Family with Manali, Shimla & More",8 Nights / 9 Days,Shimla (2N) →  Manali (3N) →  Dharamshala (1N) →  Dalhousie (2N),"₹ 42,500*
                
                per adult",per adult on twin sharing
"Honeymoon Special Dalhousie, Dharamshala, Mcleodganj & More",8 Nights / 9 Days,Shimla (2N) →  Manali (3N) →  Dharamshala (1N) →  Mcleodganj(0N) →  Dalhousie (2N),"₹ 20,500*
                
                per adult",per adult on twin sharing
Honeymoon in Paradise - Shimla Manali Tour Package,5 Nights / 6 Days,Manali(3N) →  Shimla(2N),"₹ 10,500*
                
                per adult",per adult on twin sharing
Royal Himachal with Amritsar Tour for 10 Days 9 Nights,9 Nights / 10 Days,Shimla(2N) →  Manali(3N) →  Dharamsala(1N) →  Dalhousie(2N) →  Amritsar(1N),"₹ 22,500*
                
                per adult",per adult on twin sharing
Shimla Manali 5 Nights 6 Days Tour By Cab,5 Nights / 6 Days,Delhi(0N) → Shimla(2N) → Manali(3N),"₹ 12,999*
                
                per adult",per adult on twin sharing
Simply Silchar,2 Nights / 3 Days,Silchar(2N),"₹ 7,500*
                
                per adult",per adult on twin sharing
"Splendid Silchar, Jowai and Dawki",3 Nights / 4 Days,Silchar(1N) → Jowai(1N) → Dawki(1N),"₹ 11,200*
                
                per adult",per adult on twin sharing
"Spectaculat Silchar, Jowai and Shillong",3 Nights / 4 Days,Shillong(1N) → Silchar(1N) → Jowai(1N),"₹ 12,000*
                
                per adult",per adult on twin sharing
Serene Silchar and Imphal,2 Nights / 3 Days,Silchar(1N) → Imphal(1N),"₹ 7,000*
                
                per adult",per adult on twin sharing
"Superb Silchar, Imphal, Kohima and Dimapur",4 Nights / 5 Days,Silchar(1N) → Imphal(1N) → Kohima(1N) → Dimapur(1N),"₹ 14,000*
                
                per adult",per adult on twin sharing
Darjeeling Tour Package for Family:  Gangtok & Kalimpong,5 Nights / 6 Days,Siliguri(0N) →  Gangtok(2N) →  Kalimpong(1N) →  Darjeeling(2N),"₹ 23,891*
                
                per adult",per adult on twin sharing
Himalayan Grandeur Gangtok Darjeeling Deluxe Holiday Package,4 Nights / 5 Days,Siliguri(0N) →  Darjeeling(2N) →  Gangtok(2N),"₹ 16,400*
                
                per adult",per adult on twin sharing
Darjeeling Kalimpong Gangtok Package - Premium Edition,5 Nights / 6 Days,Siliguri(0N) →  Darjeeling(2N) →  Kalimpong(1N) →  Gangtok(2N),"₹ 22,100*
                
                per adult",per adult on twin sharing
3 Nights 4 Days North Sikkim Package,3 Nights / 4 Days,Siliguri(0N) →  Gangtok(3N),"₹ 13,600*
                
                per adult",per adult on twin sharing
Sweet Eastern Himalaya Tour Package,7 Nights / 8 Days,Siliguri(0N) →  Darjeeling(2N) →  Gangtok(2N) →  Pelling(2N) →  Kalimpong(1N),"₹ 31,500*
                
                per adult",per adult on twin sharing
Amazing Tour Package to Darjeeling and Gangtok,6 Nights / 7 Days,Siliguri(0N) →  Gangtok(2N) →  Pelling(2N) →  Darjeeling(2N),"₹ 28,017*
                
                per adult",per adult on twin sharing
Darjeeling Gangtok Pelling Luxury Honeymoon Tour Package,5 Nights / 6 Days,Siliguri(0N) →  Gangtok(2N) →  Pelling(1N) →  Darjeeling(2N),"₹ 33,500*
                
                per adult",per adult on twin sharing
Sikkim Tour Package for 8 Days,7 Nights / 8 Days,Siliguri(0N) →  Kalimpong(1N) →  Yuksom(2N) →  Namchi(2N) →  Gangtok(2N),"₹ 29,200*
                
                per adult",per adult on twin sharing
North Sikkim and Darjeeling Tour Packages - 9 Nights 10 Days,9 Nights / 10 Days,Siliguri(0N) →  Gangtok(3N) →  Lachung(2N) →  Yumthang Valley(0N) →  Pelling(2N) →  Darjeeling(2N),"₹ 46,400*
                
                per adult",per adult on twin sharing
